Math_Interest,Physics_Interest,Chemistry_Interest,Biology_Interest,English_Interest,GPA,Coding_Skill,Problem_Solving,Data_Analysis,Web_Development,AI_Interest,Communication,Leadership,Teamwork,Public_Speaking,Creativity,Analytical_Thinking,Attention_To_Detail,Stress_Handling,Research_Interest,Social_Service_Interest,Cybersecurity_Interest,Blockchain_Interest,Cloud_Computing,DevOps_Interest,Mobile_Development,UI_UX_Design,Product_Management,Digital_Marketing,Testing_QA,Database_Management,Recommended_Career
2.0,2.0,6.0,3.0,4.0,9.3,6.777518047076293,8.149315273056192,6.0,5.0,5.0,6.0,5.0,5.0,3.0,2.0,5.0,7.163196394925561,5.0,5.0,5.0,3.0,2.0,5.0,6.0,2.0,2.0,5.0,4.0,10.0,4.0,QA Automation Engineer
4.0,6.0,6.0,5.0,6.0,8.7,8.924765281718436,6.042338885972824,5.0,5.0,3.0,6.0,2.0,5.0,3.0,5.0,4.0,8.159487711033256,2.0,5.0,2.0,4.0,6.0,6.0,4.0,5.0,6.0,5.0,3.0,10.0,2.0,QA Automation Engineer
2.0,4.0,6.0,5.0,3.0,6.8,5.9686124998385,7.506623822193396,5.0,4.0,3.0,2.0,6.0,4.0,5.0,4.0,4.0,10.0,3.0,6.0,4.0,5.0,6.0,3.0,3.0,6.0,5.0,5.0,6.0,9.357313575667565,6.0,QA Automation Engineer
2.0,3.0,4.0,2.0,3.0,7.7,6.74991075158663,9.607161632915265,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,9.590799822483643,5.0,6.0,6.0,2.0,5.0,3.0,6.0,4.0,5.0,4.0,5.0,9.21206248084773,2.0,QA Automation Engineer
6.0,3.0,2.0,4.0,6.0,8.9,7.513734810725426,7.56437867094127,4.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,3.0,8.878008576226664,4.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,3.0,6.0,3.0,8.651106676221398,3.0,QA Automation Engineer
5.0,2.0,5.0,2.0,3.0,8.6,7.416986948247685,7.908930364163792,4.0,4.0,3.0,5.0,2.0,4.0,3.0,5.0,5.0,10.0,3.0,3.0,2.0,6.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,7.547362810734298,5.0,QA Automation Engineer
5.0,5.0,5.0,2.0,2.0,8.4,5.919444672966801,5.129745290764749,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,9.318314906404725,3.0,3.0,3.0,4.0,5.0,2.0,6.0,2.0,4.0,4.0,3.0,10.0,4.0,QA Automation Engineer
2.0,6.0,3.0,6.0,5.0,6.6,4.713899285424898,6.774463679189767,6.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,5.0,8.608827488817498,3.0,2.0,5.0,3.0,6.0,5.0,4.0,6.0,2.0,4.0,3.0,10.0,6.0,QA Automation Engineer
2.0,3.0,3.0,2.0,2.0,6.3,7.652720797550529,5.0919386125830215,4.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,7.991703789951841,3.0,4.0,3.0,5.0,3.0,5.0,2.0,6.0,6.0,3.0,3.0,9.591492663439354,6.0,QA Automation Engineer
2.0,5.0,6.0,3.0,4.0,9.1,7.754956030606311,8.428219463819229,4.0,6.0,2.0,3.0,4.0,2.0,6.0,3.0,5.0,9.229768824349295,4.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,3.0,2.0,2.0,10.0,3.0,QA Automation Engineer
2.0,5.0,4.0,4.0,3.0,7.1,5.872776628650006,7.554886722954385,4.0,2.0,5.0,6.0,5.0,4.0,6.0,3.0,5.0,7.092175423193373,2.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,10.0,5.0,QA Automation Engineer
4.0,6.0,3.0,5.0,2.0,8.5,6.980858121551915,5.539696295497985,5.0,4.0,4.0,3.0,5.0,6.0,2.0,3.0,5.0,7.416541685388867,2.0,2.0,3.0,6.0,5.0,3.0,2.0,5.0,3.0,3.0,4.0,10.0,5.0,QA Automation Engineer
4.0,3.0,3.0,3.0,2.0,9.3,7.4986332364495265,8.786087433365289,2.0,2.0,4.0,3.0,6.0,3.0,3.0,3.0,6.0,7.617251111619176,2.0,3.0,2.0,2.0,3.0,6.0,4.0,3.0,2.0,2.0,4.0,9.955312493493965,4.0,QA Automation Engineer
5.0,4.0,2.0,5.0,4.0,8.4,6.556099044529773,6.817502713239422,2.0,5.0,6.0,2.0,4.0,4.0,2.0,3.0,6.0,7.746986882965018,4.0,5.0,4.0,6.0,4.0,6.0,2.0,6.0,2.0,6.0,5.0,9.214806583743895,6.0,QA Automation Engineer
6.0,5.0,3.0,3.0,3.0,6.8,5.145249893883087,6.073543150673533,5.0,6.0,4.0,6.0,3.0,4.0,5.0,5.0,5.0,9.804858636105672,2.0,6.0,3.0,5.0,2.0,6.0,3.0,6.0,5.0,3.0,3.0,9.947378491527042,4.0,QA Automation Engineer
5.0,4.0,4.0,3.0,2.0,7.9,6.934116114545211,7.307613542376636,5.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,6.0,7.81882739406875,3.0,4.0,6.0,2.0,5.0,3.0,6.0,2.0,4.0,4.0,4.0,9.416264652913917,2.0,QA Automation Engineer
2.0,4.0,5.0,4.0,2.0,6.5,7.763644657932714,7.523055678839257,2.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,2.0,8.278814061056323,4.0,3.0,6.0,5.0,4.0,5.0,6.0,2.0,4.0,4.0,5.0,10.0,3.0,QA Automation Engineer
5.0,3.0,4.0,3.0,5.0,7.0,6.447814691441962,8.531631460055703,6.0,3.0,4.0,3.0,2.0,2.0,6.0,2.0,2.0,7.554190996714038,6.0,2.0,3.0,4.0,4.0,2.0,6.0,3.0,5.0,4.0,4.0,9.892911665013008,3.0,QA Automation Engineer
6.0,3.0,3.0,6.0,5.0,6.3,8.421863290832997,6.752360503241056,5.0,6.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,9.919709216602271,2.0,3.0,3.0,3.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,10.0,5.0,QA Automation Engineer
5.0,3.0,2.0,4.0,3.0,8.4,8.081508895329128,6.931864870402538,6.0,4.0,2.0,6.0,3.0,6.0,5.0,6.0,5.0,8.607933472825886,3.0,3.0,3.0,3.0,4.0,6.0,2.0,5.0,5.0,4.0,3.0,9.603685396332793,6.0,QA Automation Engineer
5.0,4.0,6.0,5.0,2.0,7.6,5.48703070299893,7.492198440606423,2.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,8.785919559296538,3.0,4.0,6.0,4.0,3.0,5.0,5.0,2.0,6.0,2.0,5.0,9.662649045763766,2.0,QA Automation Engineer
2.0,4.0,2.0,2.0,4.0,6.9,6.072156534458362,7.789542227758872,3.0,6.0,5.0,3.0,4.0,6.0,5.0,3.0,6.0,9.42585736558655,2.0,5.0,6.0,6.0,2.0,6.0,6.0,2.0,5.0,5.0,2.0,10.0,3.0,QA Automation Engineer
2.0,6.0,4.0,3.0,6.0,8.6,7.361582440379615,6.907773445994868,6.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,9.360609000057408,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,2.0,5.0,10.0,5.0,QA Automation Engineer
6.0,3.0,5.0,6.0,6.0,7.9,7.02924266385961,7.55656666473307,4.0,3.0,2.0,3.0,6.0,4.0,5.0,4.0,3.0,8.638566024361213,6.0,3.0,3.0,6.0,3.0,6.0,6.0,2.0,5.0,2.0,6.0,10.0,6.0,QA Automation Engineer
6.0,4.0,6.0,2.0,4.0,6.5,6.622948850790509,5.584393485438035,3.0,5.0,6.0,4.0,4.0,2.0,2.0,4.0,4.0,7.969096096801069,6.0,2.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,2.0,8.818729544328084,3.0,QA Automation Engineer
3.0,2.0,6.0,5.0,5.0,7.1,8.644187278990438,7.498381503112115,3.0,2.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,9.709258645727894,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,8.89736738148786,6.0,QA Automation Engineer
2.0,2.0,3.0,3.0,6.0,7.9,9.1912011081615,5.7388969664020335,5.0,4.0,2.0,2.0,6.0,4.0,6.0,2.0,5.0,8.333994168085743,3.0,5.0,4.0,2.0,6.0,5.0,3.0,5.0,2.0,4.0,4.0,9.853900827109468,4.0,QA Automation Engineer
6.0,3.0,2.0,3.0,3.0,7.2,7.547833244641709,6.546270216735195,4.0,3.0,3.0,2.0,6.0,5.0,2.0,5.0,5.0,7.856133742643072,5.0,6.0,5.0,5.0,4.0,3.0,2.0,6.0,6.0,3.0,6.0,10.0,3.0,QA Automation Engineer
2.0,3.0,2.0,6.0,2.0,6.7,7.335228232196163,7.199517921221382,4.0,6.0,2.0,3.0,5.0,6.0,4.0,2.0,5.0,8.630043683298315,5.0,4.0,6.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,9.619479724917632,6.0,QA Automation Engineer
2.0,4.0,5.0,6.0,5.0,6.5,9.06574199750015,6.946774582126946,2.0,3.0,4.0,2.0,3.0,5.0,6.0,6.0,3.0,9.252630042503295,4.0,6.0,4.0,6.0,5.0,6.0,6.0,2.0,4.0,2.0,2.0,10.0,5.0,QA Automation Engineer
2.0,4.0,4.0,4.0,6.0,6.6,6.969042341928307,7.200415594098231,4.0,4.0,4.0,5.0,2.0,6.0,3.0,3.0,3.0,9.819510455718843,5.0,5.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,10.0,6.0,QA Automation Engineer
4.0,5.0,3.0,5.0,3.0,6.9,7.031217208146896,6.008993108980851,5.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,8.835896028827138,6.0,3.0,6.0,4.0,2.0,2.0,5.0,6.0,6.0,2.0,6.0,10.0,4.0,QA Automation Engineer
3.0,4.0,5.0,2.0,3.0,7.2,7.563692767797264,7.049724248857303,6.0,4.0,2.0,6.0,5.0,6.0,6.0,5.0,4.0,8.893118129675738,5.0,6.0,3.0,4.0,4.0,3.0,4.0,6.0,2.0,4.0,5.0,10.0,3.0,QA Automation Engineer
3.0,6.0,4.0,2.0,2.0,8.8,5.067479193526935,6.009785010584196,2.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,6.0,9.502441485206724,2.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,6.0,4.0,3.0,10.0,4.0,QA Automation Engineer
5.0,4.0,5.0,5.0,6.0,8.1,7.053317677861421,8.676274502891072,2.0,4.0,4.0,2.0,6.0,5.0,3.0,2.0,5.0,9.886545614343724,2.0,4.0,6.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,6.0,10.0,3.0,QA Automation Engineer
2.0,2.0,2.0,6.0,3.0,7.1,7.866428984693648,6.909135147110705,3.0,5.0,6.0,5.0,2.0,4.0,3.0,3.0,6.0,7.058291544939518,6.0,6.0,4.0,4.0,4.0,5.0,2.0,6.0,6.0,6.0,4.0,9.196051690456986,4.0,QA Automation Engineer
3.0,2.0,4.0,5.0,6.0,8.3,6.400679189174828,6.199894913042353,3.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,5.0,8.59741702929608,3.0,3.0,3.0,2.0,6.0,3.0,3.0,6.0,5.0,3.0,3.0,10.0,3.0,QA Automation Engineer
6.0,5.0,3.0,2.0,3.0,9.0,7.082698555324821,8.14941750661972,2.0,3.0,3.0,2.0,5.0,3.0,4.0,6.0,3.0,9.631330605707724,6.0,3.0,3.0,5.0,2.0,3.0,2.0,6.0,3.0,4.0,4.0,9.965541867202225,2.0,QA Automation Engineer
6.0,6.0,3.0,3.0,5.0,9.4,8.01847362003905,7.605193712218681,4.0,2.0,6.0,6.0,5.0,3.0,5.0,4.0,5.0,7.301841825635282,4.0,6.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,6.0,9.978869221988734,3.0,QA Automation Engineer
5.0,4.0,3.0,3.0,5.0,8.8,7.076523910405772,7.929571126614457,6.0,6.0,3.0,2.0,6.0,4.0,4.0,6.0,5.0,7.668967506495701,2.0,2.0,4.0,2.0,3.0,5.0,2.0,6.0,4.0,6.0,2.0,9.166268123222025,6.0,QA Automation Engineer
5.0,3.0,4.0,4.0,2.0,8.7,7.106473318285925,7.614727354385368,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,9.619756337197627,3.0,2.0,5.0,2.0,3.0,5.0,5.0,6.0,2.0,2.0,5.0,9.922408377252024,3.0,QA Automation Engineer
3.0,2.0,2.0,6.0,2.0,8.7,5.628158009815915,7.133761886224992,4.0,5.0,2.0,5.0,6.0,3.0,5.0,6.0,6.0,10.0,6.0,5.0,4.0,2.0,6.0,3.0,5.0,5.0,3.0,5.0,5.0,10.0,6.0,QA Automation Engineer
3.0,5.0,6.0,5.0,2.0,8.7,6.851019870500643,8.084047049930344,2.0,5.0,6.0,3.0,6.0,3.0,3.0,2.0,2.0,7.877227253423589,4.0,2.0,4.0,3.0,3.0,6.0,4.0,4.0,5.0,6.0,5.0,10.0,3.0,QA Automation Engineer
2.0,4.0,4.0,4.0,6.0,8.1,8.108839501366429,7.5800577929164845,5.0,6.0,2.0,6.0,6.0,5.0,3.0,3.0,4.0,9.732081847476808,5.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,2.0,6.0,5.0,8.875230145528654,4.0,QA Automation Engineer
2.0,6.0,5.0,5.0,3.0,7.4,6.420506779377307,5.8728458977661795,3.0,2.0,2.0,5.0,5.0,2.0,5.0,6.0,6.0,8.594907309722196,4.0,2.0,2.0,6.0,6.0,3.0,4.0,2.0,6.0,4.0,3.0,10.0,2.0,QA Automation Engineer
3.0,4.0,4.0,2.0,6.0,6.8,5.671465945436379,7.159359971738866,5.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,8.77533357037751,2.0,6.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,6.0,4.0,9.185800892748606,5.0,QA Automation Engineer
3.0,4.0,5.0,5.0,4.0,8.2,8.369019745094523,5.7114595108675985,2.0,3.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,9.023844997277525,3.0,2.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,6.0,2.0,10.0,2.0,QA Automation Engineer
6.0,4.0,2.0,2.0,6.0,9.2,6.599377156012023,5.384038583075578,2.0,4.0,2.0,6.0,4.0,6.0,3.0,2.0,6.0,10.0,2.0,5.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,6.0,10.0,5.0,QA Automation Engineer
4.0,2.0,3.0,2.0,3.0,6.8,2.0,2.0,6.2773315144450805,4.0,6.0,4.0,6.0,5.0,4.0,3.0,2.0,7.364814837231727,8.323517934180016,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,10.0,Database Administrator
5.0,3.0,4.0,4.0,2.0,7.8,5.0,2.0,6.590055980130584,6.0,2.0,6.0,4.0,4.0,5.0,5.0,4.0,8.364869427607418,7.824312288327001,2.0,6.0,4.0,4.0,5.0,6.0,2.0,6.0,5.0,3.0,4.0,10.0,Database Administrator
2.0,3.0,6.0,5.0,3.0,8.5,4.0,6.0,6.159496466040096,4.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,8.86269858492226,6.168216548142181,3.0,6.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,5.0,5.0,10.0,Database Administrator
3.0,3.0,4.0,3.0,4.0,8.4,3.0,6.0,7.887371610483144,2.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,9.698251818159822,8.570372990634521,4.0,5.0,4.0,6.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,8.86210087267928,Database Administrator
6.0,5.0,5.0,6.0,6.0,8.8,6.0,6.0,8.846337662020007,4.0,3.0,6.0,5.0,6.0,3.0,6.0,2.0,7.850556612833156,6.296797332348784,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,9.9924690501888,Database Administrator
4.0,2.0,5.0,6.0,4.0,6.4,4.0,5.0,8.83641989518124,3.0,5.0,6.0,3.0,3.0,3.0,6.0,6.0,8.241049823020932,6.757103971733425,5.0,4.0,6.0,6.0,6.0,4.0,3.0,2.0,6.0,5.0,5.0,8.178627107459542,Database Administrator
5.0,4.0,4.0,5.0,2.0,8.4,6.0,3.0,8.82640503394539,4.0,6.0,5.0,4.0,6.0,3.0,3.0,5.0,6.703811704426561,4.74694403236529,6.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,6.0,4.0,2.0,10.0,Database Administrator
2.0,3.0,6.0,6.0,5.0,7.8,4.0,5.0,9.497820973133557,4.0,4.0,6.0,6.0,3.0,3.0,3.0,2.0,7.107800485106004,7.502394617550658,2.0,3.0,4.0,6.0,5.0,4.0,2.0,3.0,5.0,5.0,6.0,10.0,Database Administrator
2.0,5.0,4.0,4.0,4.0,9.1,6.0,5.0,9.411491110461899,2.0,5.0,6.0,6.0,3.0,2.0,3.0,2.0,5.356505465150856,6.849369614818004,4.0,6.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,4.0,4.0,9.466208641002432,Database Administrator
4.0,2.0,5.0,2.0,3.0,7.5,2.0,5.0,6.539598598329041,4.0,4.0,4.0,2.0,4.0,5.0,3.0,6.0,7.7411848168367206,6.779311622669774,2.0,6.0,4.0,6.0,5.0,5.0,2.0,4.0,5.0,6.0,3.0,10.0,Database Administrator
6.0,4.0,3.0,5.0,6.0,8.8,5.0,5.0,7.38073940214626,4.0,3.0,3.0,6.0,3.0,6.0,6.0,4.0,8.179593234077783,5.753445698775796,6.0,4.0,2.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,9.456344104065263,Database Administrator
5.0,2.0,5.0,3.0,3.0,7.0,5.0,5.0,8.104226330745442,5.0,3.0,5.0,3.0,5.0,5.0,3.0,2.0,8.341571729850175,8.092687333061479,6.0,5.0,2.0,4.0,4.0,3.0,3.0,5.0,6.0,6.0,3.0,10.0,Database Administrator
2.0,3.0,2.0,6.0,6.0,8.3,6.0,5.0,6.331363013686098,6.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,6.94264536839686,8.712090926894273,5.0,6.0,6.0,3.0,5.0,3.0,6.0,2.0,3.0,6.0,3.0,9.648651342532563,Database Administrator
3.0,2.0,3.0,2.0,3.0,6.7,2.0,5.0,7.07610503795522,4.0,3.0,5.0,3.0,4.0,6.0,2.0,4.0,8.765382688475626,6.830543256427187,4.0,5.0,5.0,5.0,5.0,6.0,2.0,4.0,6.0,2.0,6.0,10.0,Database Administrator
5.0,6.0,6.0,4.0,2.0,8.7,5.0,6.0,7.7402836598194344,5.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,7.260989687441886,7.018025015811887,6.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,6.0,4.0,2.0,8.529742531462688,Database Administrator
2.0,6.0,3.0,6.0,5.0,6.4,2.0,4.0,7.172212150851305,6.0,4.0,6.0,2.0,2.0,5.0,6.0,6.0,8.144136801875629,5.381611633525376,2.0,5.0,5.0,3.0,6.0,6.0,6.0,6.0,4.0,6.0,2.0,8.911940078019375,Database Administrator
5.0,2.0,3.0,3.0,5.0,6.5,6.0,6.0,6.2702012450602265,3.0,3.0,3.0,2.0,6.0,4.0,6.0,6.0,7.659365350282822,7.239600881482147,4.0,4.0,5.0,4.0,5.0,2.0,2.0,6.0,4.0,6.0,6.0,9.928384880133757,Database Administrator
5.0,3.0,3.0,4.0,6.0,6.3,2.0,5.0,5.56741092249973,4.0,4.0,5.0,6.0,2.0,6.0,6.0,6.0,9.345035296068216,7.581027801626445,2.0,4.0,6.0,3.0,5.0,3.0,4.0,5.0,6.0,3.0,5.0,9.723381228511307,Database Administrator
6.0,4.0,5.0,6.0,6.0,9.5,2.0,5.0,7.0370293576901535,3.0,2.0,2.0,3.0,5.0,6.0,2.0,4.0,8.756902972976953,8.014933397539199,6.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,10.0,Database Administrator
5.0,2.0,5.0,2.0,5.0,7.9,5.0,3.0,7.97626359458133,2.0,2.0,3.0,4.0,5.0,3.0,6.0,6.0,6.632839067478585,5.290114975755709,5.0,2.0,3.0,5.0,2.0,3.0,6.0,5.0,5.0,6.0,5.0,10.0,Database Administrator
4.0,4.0,2.0,5.0,3.0,9.4,3.0,3.0,7.07965581738493,6.0,2.0,2.0,3.0,6.0,5.0,6.0,3.0,8.81830725085663,7.987509069899931,2.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,10.0,Database Administrator
4.0,5.0,5.0,6.0,5.0,6.2,5.0,5.0,7.383244969785023,5.0,6.0,4.0,6.0,5.0,2.0,2.0,4.0,7.240665902177989,7.688954126257002,5.0,2.0,4.0,4.0,6.0,5.0,2.0,2.0,3.0,4.0,2.0,10.0,Database Administrator
3.0,4.0,6.0,2.0,6.0,9.2,2.0,3.0,6.483019688831859,6.0,4.0,5.0,5.0,2.0,5.0,5.0,6.0,8.525583579853402,7.103445104654976,6.0,2.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,10.0,Database Administrator
3.0,2.0,4.0,3.0,3.0,7.6,4.0,2.0,7.07539973918813,6.0,3.0,3.0,2.0,6.0,3.0,5.0,4.0,7.3243449879401705,7.716740701338141,6.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,7.098917567681177,Database Administrator
3.0,3.0,5.0,6.0,4.0,8.5,6.0,2.0,7.210986007218589,2.0,2.0,6.0,2.0,6.0,4.0,3.0,6.0,8.13158617872166,6.675959061966702,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,10.0,Database Administrator
5.0,3.0,2.0,4.0,3.0,8.2,2.0,6.0,6.185467102822053,3.0,4.0,6.0,3.0,3.0,5.0,5.0,3.0,7.589438467558097,7.406581735178617,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,3.0,2.0,5.0,9.520386038119993,Database Administrator
5.0,2.0,3.0,3.0,4.0,6.3,3.0,3.0,5.9600594632586095,3.0,6.0,3.0,2.0,4.0,2.0,5.0,6.0,7.373992485314477,5.4320997496283026,4.0,5.0,3.0,6.0,2.0,2.0,6.0,3.0,3.0,5.0,3.0,10.0,Database Administrator
4.0,4.0,3.0,5.0,3.0,7.9,6.0,5.0,7.001737125890682,5.0,6.0,6.0,6.0,3.0,5.0,6.0,4.0,8.312245838724397,7.121842953174763,3.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,9.748082277948834,Database Administrator
5.0,5.0,4.0,3.0,6.0,6.9,4.0,2.0,7.255984902630345,2.0,4.0,3.0,3.0,5.0,5.0,5.0,6.0,8.490681672763959,6.943514561889085,6.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,9.363573553419933,Database Administrator
2.0,3.0,2.0,6.0,5.0,9.1,6.0,4.0,6.551251415990879,3.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,8.919711152436362,7.591861923845711,5.0,5.0,2.0,2.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,10.0,Database Administrator
3.0,3.0,5.0,5.0,3.0,6.4,3.0,4.0,8.055964426964055,4.0,2.0,3.0,5.0,6.0,4.0,2.0,6.0,9.018749296437955,6.349083387260431,4.0,6.0,2.0,3.0,6.0,3.0,6.0,3.0,4.0,2.0,5.0,10.0,Database Administrator
6.0,2.0,4.0,5.0,5.0,6.1,2.0,6.0,8.648502708538901,4.0,3.0,2.0,4.0,4.0,5.0,5.0,6.0,7.385962134014168,6.662066460081484,3.0,5.0,4.0,3.0,2.0,4.0,4.0,6.0,6.0,3.0,2.0,10.0,Database Administrator
4.0,6.0,2.0,6.0,3.0,6.8,4.0,3.0,8.831459031859799,3.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,9.154046709171187,7.07894806026244,2.0,6.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,6.0,10.0,Database Administrator
5.0,4.0,5.0,2.0,2.0,6.7,3.0,4.0,7.5589704232868415,6.0,4.0,3.0,6.0,2.0,2.0,3.0,2.0,7.545508847755433,4.786098498484058,3.0,6.0,2.0,4.0,5.0,3.0,6.0,4.0,6.0,5.0,3.0,10.0,Database Administrator
2.0,6.0,4.0,4.0,4.0,7.1,3.0,3.0,6.338900867815557,3.0,6.0,2.0,5.0,2.0,5.0,3.0,5.0,7.522991191495574,8.277244177353015,5.0,4.0,5.0,6.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,8.32803056885515,Database Administrator
5.0,4.0,4.0,5.0,6.0,6.5,6.0,3.0,5.772601755208526,2.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,6.7988670334648535,6.16576025609605,4.0,5.0,6.0,5.0,2.0,4.0,2.0,4.0,4.0,6.0,3.0,8.640153682236196,Database Administrator
4.0,3.0,6.0,4.0,2.0,8.8,5.0,3.0,7.164884801633714,4.0,3.0,5.0,2.0,6.0,5.0,3.0,2.0,7.507879185251641,6.984749274038187,5.0,3.0,3.0,4.0,6.0,6.0,3.0,2.0,2.0,4.0,2.0,9.39202599333445,Database Administrator
2.0,3.0,6.0,5.0,6.0,8.6,3.0,2.0,5.664322854360645,6.0,6.0,3.0,4.0,4.0,2.0,2.0,3.0,8.510700308696372,7.893690844325727,6.0,5.0,6.0,5.0,4.0,6.0,6.0,3.0,3.0,6.0,2.0,10.0,Database Administrator
5.0,2.0,3.0,3.0,4.0,7.2,5.0,6.0,4.881438013527896,2.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,8.071892068632948,7.767077567152565,6.0,5.0,3.0,5.0,4.0,2.0,6.0,5.0,5.0,5.0,4.0,9.3945879743059,Database Administrator
6.0,5.0,3.0,3.0,4.0,8.6,4.0,4.0,6.289865578797376,4.0,6.0,6.0,4.0,2.0,6.0,4.0,5.0,5.969880809649432,8.365436409494702,3.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,6.0,5.0,8.973417922601879,Database Administrator
4.0,3.0,2.0,4.0,3.0,8.8,6.0,2.0,8.518367018108563,6.0,3.0,3.0,6.0,6.0,4.0,2.0,5.0,7.519013016598649,7.790788521184032,4.0,4.0,5.0,4.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,10.0,Database Administrator
4.0,3.0,3.0,4.0,6.0,6.3,4.0,4.0,6.868208920409473,6.0,5.0,2.0,3.0,5.0,6.0,5.0,4.0,8.827075946774778,5.805589213494867,5.0,4.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,6.0,4.0,9.601367708705274,Database Administrator
5.0,2.0,4.0,3.0,3.0,8.3,2.0,5.0,5.103803742175687,4.0,3.0,5.0,2.0,2.0,3.0,6.0,2.0,8.212901663629905,6.494508861844109,2.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,9.565913024587891,Database Administrator
2.0,2.0,5.0,6.0,4.0,8.7,3.0,6.0,6.344308664448866,3.0,2.0,6.0,5.0,5.0,5.0,3.0,2.0,6.619279399395369,7.336543172767792,5.0,6.0,5.0,4.0,6.0,4.0,4.0,6.0,3.0,3.0,2.0,8.481945800614128,Database Administrator
6.0,2.0,2.0,4.0,6.0,8.1,3.0,4.0,6.580778055795052,3.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,8.310205950511868,7.881454761183873,3.0,3.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,8.78582135459165,Database Administrator
